 0.119627793204 0.0803524578188 0.0810360020011 0.111846412443 0.095008484971 0.0812505291719 0.0735842671925 0.090650248167 0.0752762735008 0.0834995387816 0.0958270508383 0.120578838698 0.115665222526 0.116053709295 0.125772217614 0.113768630065 0.0720403517149 0.0607562949683 0.0705229498848 0.0905502120279 0.0968126408941 0.0822546018284 0.0686574542919 0.0823254464709 0.110084142649 0.103725533111 0.132811886823 0.107078174141 0.0798082364883 0.0630991465713 0.0605010562589 0.070358594925 0.0931462066654 0.0726680736162 0.0901984764805 0.115344540885 0.110760157525 0.100644994063 0.133491832423 0.122303312329 0.0797803022368 0.0893513101069 0.103722726838 0.113009546439 0.0902213999516 0.109722560359 0.13222822131 0.114913996977 0.0973357372078 0.126199023099 0.107504046912 0.123863081594 0.112988711886 0.106124977158 0.106304888463
 0.113102670238 0.0906593070294 0.0893536082547 0.0998183284591 0.0991765804733 0.093817426375 0.0899576149796 0.0929816509438 0.0915255043273 0.0927170787172 0.0935144104765 0.0983549058403 0.0997772033459 0.103637946716 0.10675132861 0.0988977804389 0.0834459092373 0.0793335954225 0.0835305228526 0.0890065321967 0.0906003148128 0.0872036994741 0.0846797911024 0.092942031767 0.108104020463 0.116379363835 0.123064575072 0.110441855825 0.0918028190917 0.0812537364405 0.0805860899479 0.0857990494749 0.0962993309569 0.100356629387 0.107736337112 0.111170114509 0.106620122967 0.107206948718 0.116159073919 0.110156032702 0.0977521632027 0.100072405784 0.108526369713 0.11344920853 0.109451630969 0.114397456268 0.119897131843 0.113011828885 0.10635422314 0.108271322335 0.102849341067 0.108365875331 0.112049938839 0.11481924136 0.121721182013
 0.0722073200793 0.0816476675555 0.0904331981618 0.108377035852 0.124635576667 0.128256192568 0.12733702054 0.128221511891 0.128364511641 0.127726375767 0.127447044494 0.122096476939 0.112011323668 0.106161595419 0.102118353861 0.0944301828617 0.087978264775 0.0868197578419 0.0868437665745 0.0873191818931 0.0980851778374 0.112391017034 0.119610357292 0.127765850348 0.141447516164 0.152039938228 0.152343015668 0.137523393808 0.115203602615 0.10010242288 0.0946699307002 0.0963050538183 0.111741714597 0.131063166694 0.141412032721 0.138995384391 0.133773984126 0.135012610886 0.13809003864 0.136450933568 0.131033638958 0.124832413632 0.123856287363 0.13018721469 0.138404655135 0.146414998105 0.143573618787 0.127252212827 0.113444566051 0.105857554737 0.100443007312 0.100820199121 0.10468632268 0.108838879202 0.115056083537
 0.105330397695 0.0960888902104 0.122927319386 0.174267217635 0.21507603268 0.225443916545 0.225799613959 0.224134315283 0.222532731589 0.229185712805 0.231786158592 0.207535425317 0.171214719466 0.145096190782 0.124384460242 0.105011282025 0.0931895341112 0.0864190189448 0.0814824872959 0.100805197535 0.156311308814 0.204357532275 0.221808927533 0.229048844404 0.240284030518 0.248480634015 0.242489760789 0.21576743438 0.171190528526 0.130748015826 0.109574791756 0.120107455692 0.169828930291 0.223182282319 0.244210958193 0.237575249782 0.22922966752 0.22909953606 0.230444575008 0.227998242159 0.213385839108 0.182888666563 0.165509076024 0.18188510413 0.217444854102 0.240782851204 0.217969819801 0.167706033837 0.132124625899 0.113302166957 0.101717967949 0.0964279035329 0.0968372166948 0.0984267472797 0.096192696016
 0.123490057376 0.146195041875 0.233077187334 0.328367136766 0.372996223346 0.365642339063 0.350655709253 0.339943663418 0.344588502274 0.370439371532 0.379114429594 0.341637632153 0.285866470724 0.234728023268 0.182190317038 0.135277703741 0.105272073672 0.0866308117023 0.0993077633828 0.181832230165 0.292610654598 0.351658804952 0.359168669917 0.355619937865 0.35978964808 0.367139109651 0.369780314269 0.341897459231 0.266943328972 0.18517739755 0.149883094176 0.199205407582 0.312967494644 0.397706233143 0.406724252838 0.378435703029 0.356996711769 0.348854498779 0.348273221324 0.354863073649 0.337924067159 0.282650343884 0.246612340695 0.274963456505 0.34774441275 0.38783624802 0.332596618686 0.233771490591 0.164187656083 0.12599832181 0.105284282938 0.0956287729912 0.0939235142399 0.0990927479261 0.113617999577
 0.134204107663 0.248739645161 0.403757964477 0.507623951268 0.507795886709 0.445308587615 0.395106965848 0.374509011807 0.392667600399 0.44052067014 0.467366348944 0.44421380189 0.390357201986 0.320537746063 0.238464071553 0.166830206515 0.11986195971 0.109218375681 0.179612597758 0.323779066106 0.43057474212 0.443993624733 0.414864940475 0.391517492808 0.391040682129 0.420061310164 0.46477371226 0.461117411428 0.376515123006 0.269853857537 0.237768875045 0.336853280126 0.489459971163 0.552863915278 0.509875543381 0.441882264749 0.397342239252 0.379483124889 0.397052613384 0.442623715911 0.450154030408 0.390606821369 0.334631939049 0.362645627142 0.465232326493 0.521182427499 0.440000524773 0.297951631767 0.194095666173 0.137143342476 0.111776035151 0.101681375574 0.100989041312 0.108465544258 0.132906528775
 0.2141183208 0.36977520674 0.553545410273 0.632077276022 0.566414993542 0.439310063007 0.351003049237 0.316942640448 0.334417027766 0.38697268743 0.427254403918 0.426690545099 0.390809545676 0.326171332466 0.246197700114 0.17631810042 0.135556302506 0.160929891208 0.289824919938 0.444864942151 0.494778385974 0.442948153734 0.373376833515 0.331509371619 0.334661934828 0.39180775751 0.476374572635 0.518693541034 0.469360168833 0.369498909337 0.343900348339 0.461421634 0.597718247676 0.603533774589 0.503682943947 0.401123399671 0.336511130963 0.319266698567 0.363091651239 0.453465525524 0.509905975775 0.472563166047 0.400407766797 0.415707014711 0.530861508095 0.597825146217 0.504070961171 0.338193251172 0.215594903391 0.156793196623 0.140298576834 0.138190071136 0.133956398023 0.126673369616 0.134546394974
 0.238190288688 0.44401355409 0.643384694997 0.700837240858 0.589087622235 0.418902420433 0.300876285014 0.247719497932 0.253774559326 0.297819010802 0.338243705167 0.351718853482 0.331442733585 0.280568059755 0.220175532998 0.16854871038 0.147792108543 0.211031315735 0.371294067645 0.511698631931 0.519048430209 0.428792425805 0.330752477751 0.273054648838 0.269193359866 0.323630953694 0.431188246661 0.535333757543 0.543481431072 0.457430973196 0.426987766279 0.529885625478 0.62992177983 0.59679355493 0.473592975546 0.355603247706 0.277565697229 0.255762370798 0.313541217983 0.446217884426 0.552220954567 0.53274834361 0.445191600106 0.444671537776 0.558585647451 0.629033026363 0.53333796534 0.36408741304 0.247557033254 0.210446154826 0.222452324894 0.234092384522 0.208824089154 0.163249595826 0.132788579208
 0.253578457231 0.475565472249 0.674564356921 0.721124477653 0.59571355051 0.416949147157 0.290082334717 0.238189598129 0.255394187045 0.30698330178 0.347026955687 0.350500257559 0.311722046627 0.250451794617 0.195395367749 0.155051208984 0.150933979362 0.232102831173 0.392479621851 0.52202115194 0.529778747011 0.44036376685 0.334141634581 0.26486139799 0.244417782914 0.29237940667 0.424091032877 0.57164849282 0.602822185906 0.512409071959 0.464145162546 0.534049918012 0.608990319637 0.581310353899 0.478105663794 0.365650170092 0.279901141034 0.259693015777 0.340458086499 0.492624009122 0.590917231354 0.549858235055 0.449404776007 0.446373863886 0.56295146438 0.636952137255 0.551974088745 0.404374072525 0.315545135017 0.31470404302 0.36462624103 0.382404385648 0.318409194823 0.224391271627 0.160165638749
 0.269696469463 0.464252021957 0.646279910804 0.696381469797 0.599006294023 0.453629890572 0.353066744281 0.329511545283 0.370813014325 0.425750174702 0.439559546612 0.397546919696 0.317817583184 0.235301051127 0.175721797916 0.141075707635 0.144344523711 0.216957938775 0.35417736701 0.482644071745 0.525968035335 0.477167158048 0.393385313279 0.326807022455 0.304811660506 0.35924484387 0.493672449859 0.621257945422 0.620106794153 0.510349252749 0.439412910499 0.474984236452 0.541501786734 0.552843958191 0.505103737909 0.427551813715 0.361180849455 0.361215507882 0.443823892375 0.549225562748 0.57940571288 0.502442365038 0.406951063002 0.419316428259 0.541856522791 0.624045581058 0.574217786095 0.472318943866 0.416510929721 0.442688172845 0.509178177728 0.511763264834 0.409763454755 0.281818193154 0.203963423396
